policy,chunk_id,episode,win,draw,loss,sap,sbf,mecha,cv
GKBug_v2,13,0,0,1,0,43.824999999999996,17.75,0.04491747925091685,0.011556057299021313
GKBug_v2,13,1,0,1,0,68.075,35.75,0.0922587682592889,0.026857065212550636
GKBug_v2,13,2,0,0,1,64.56666666666668,46.0,0.08058144871844306,0.016345340603447833
GKBug_v2,13,3,1,0,0,88.16666666666667,15.5,0.057210029464517226,0.005044625770424094
GKBug_v2,13,4,0,1,0,30.825000000000003,3.25,0.09621489748296058,0.002895245911299341
GKBug_v2,13,5,0,1,0,20.041666666666664,7.75,0.038911052803661084,0.004556481755280773
GKBug_v2,13,6,1,0,0,38.5,18.25,0.07027599226708811,0.007478092854016849
GKBug_v2,13,7,1,0,0,52.13333333333333,31.75,0.07208569240362805,0.014466377164229105
GKBug_v2,13,8,1,0,0,55.15833333333333,30.5,0.06498057316228198,0.017336923103370653
GKBug_v2,13,9,1,0,0,94.13333333333334,9.5,0.09579386246061351,0.001782984698601056
GKBug_v2,13,10,0,1,0,72.25833333333334,39.25,0.08766636753458873,0.009676555043961702
GKBug_v2,13,11,1,0,0,64.96666666666667,46.0,0.09587526912367242,0.019339825530637397
GKBug_v2,13,12,1,0,0,62.21666666666666,41.5,0.06352028380749676,0.02703151743419931
GKBug_v2,13,13,0,1,0,45.15833333333333,17.0,0.05256995381243733,0.004806549284367236
GKBug_v2,13,14,0,1,0,69.0,13.25,0.07260931721181936,0.00841324873012199
GKBug_v2,13,15,1,0,0,53.79166666666667,37.0,0.05482153393531215,0.03276798841228292
GKBug_v2,13,16,0,1,0,97.16666666666667,5.5,0.06465129856947519,0.0027500922507041076
GKBug_v2,13,17,0,1,0,74.425,2.75,0.0,0.0005179042887406011
GKBug_v2,13,18,0,1,0,96.65,2.5,0.055507489176572784,0.0006834462074397448
GKBug_v2,13,19,0,1,0,32.65833333333333,6.75,0.032854402887960626,0.006710826608583539
GKBug_v2,13,20,1,0,0,60.53333333333333,37.0,0.07064883324703669,0.021915178742119394
GKBug_v2,13,21,1,0,0,36.825,26.25,0.10588561513052773,0.008527767508334795
GKBug_v2,13,22,1,0,0,33.43333333333333,21.75,0.07157983961872369,0.012937846611586909
GKBug_v2,13,23,1,0,0,95.18333333333334,6.0,0.07298961305283272,0.003959593125223891
GKBug_v2,13,24,1,0,0,55.05,33.75,0.08205093473123061,0.024677174002527787
