policy,chunk_id,episode,win,draw,loss,sap,sbf,mecha,cv
GKBug_v3,14,0,1,0,0,48.949999999999996,51.0,0.06457464258509592,0.009597056319971483
GKBug_v3,14,1,1,0,0,62.975,48.5,0.07256192987317928,0.028794186685905446
GKBug_v3,14,2,0,1,0,31.991666666666667,6.25,0.05086816834392943,0.0049479575324948575
GKBug_v3,14,3,1,0,0,31.141666666666666,7.25,0.08053591172493399,0.002119261368874001
GKBug_v3,14,4,0,1,0,45.86666666666667,6.75,0.03218889087887971,0.00034780103014014734
GKBug_v3,14,5,1,0,0,55.858333333333334,62.75,0.08155977905667222,0.011267884332627822
GKBug_v3,14,6,1,0,0,60.73333333333333,28.25,0.06891394975512141,0.006434699706099599
GKBug_v3,14,7,1,0,0,63.975,52.0,0.07448825990187179,0.01992236087093624
GKBug_v3,14,8,1,0,0,71.15,31.5,0.07308431239445017,0.008231744747289283
GKBug_v3,14,9,1,0,0,33.81666666666667,14.0,0.036775092580060134,0.003987674581065959
GKBug_v3,14,10,1,0,0,42.86666666666667,26.25,0.06014853319623912,0.01592199046683542
GKBug_v3,14,11,1,0,0,48.61666666666667,30.0,0.0798217977936711,0.009984226408127718
GKBug_v3,14,12,1,0,0,33.08333333333333,11.75,0.06827812033277635,0.008989370737817482
GKBug_v3,14,13,1,0,0,43.108333333333334,14.75,0.07404005312568884,0.005429867707768682
GKBug_v3,14,14,0,1,0,29.058333333333337,1.25,0.03134164290669346,0.00023680460390437545
GKBug_v3,14,15,1,0,0,67.05,52.0,0.052527474885157834,0.010297297722095295
GKBug_v3,14,16,1,0,0,62.80833333333333,58.75,0.06408475255652664,0.014106574383062297
GKBug_v3,14,17,1,0,0,60.43333333333333,49.0,0.06886545871749147,0.008668954327818296
GKBug_v3,14,18,1,0,0,48.15,54.0,0.066977205584589,0.018807146737260336
GKBug_v3,14,19,1,0,0,64.41666666666667,54.5,0.0665699973748354,0.01830626656989795
GKBug_v3,14,20,1,0,0,60.983333333333334,45.25,0.06872184272296919,0.014498827972204547
GKBug_v3,14,21,1,0,0,35.71666666666667,20.0,0.06147328735849123,0.005538530596872279
GKBug_v3,14,22,0,1,0,25.95,3.25,0.04928246556118495,0.0002977978877524174
GKBug_v3,14,23,1,0,0,46.041666666666664,13.25,0.0958679680069781,0.005826890794540653
GKBug_v3,14,24,1,0,0,53.46666666666666,21.5,0.05515250250629925,0.017756024513750798
